filename,original_path,overall_quality,final_label,quality_pattern,recommendations,processing_time
OD_11592458.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11592458.jpg,Good Quality,GOOD,YYNY,Ensure uniform lighting across the entire eye area; Ensure camera is properly focused on the eye,3.7079856395721436
OD_11592498.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11592498.jpg,Good Quality,GOOD,NYNY,Ensure uniform lighting across the entire eye area; Use higher resolution camera or move closer; Ensure camera is properly focused on the eye,3.412438154220581
OD_11592540.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11592540.jpg,Bad Quality,BAD,NYNN,Ensure uniform lighting across the entire eye area; Use higher resolution camera or move closer; Ensure camera is properly focused on the eye; Adjust lighting angle to minimize reflections,3.7596640586853027
OD_11592568.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11592568.jpg,Good Quality,GOOD,NYNY,Use higher resolution camera or move closer; Ensure camera is properly focused on the eye,3.53206467628479
OD_11592592.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11592592.jpg,Good Quality,GOOD,NYNY,Ensure uniform lighting across the entire eye area; Use higher resolution camera or move closer; Ensure camera is properly focused on the eye,3.5640745162963867
OD_11592619.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11592619.jpg,Good Quality,GOOD,NYNY,Use higher resolution camera or move closer; Ensure camera is properly focused on the eye,3.4220762252807617
OD_11592629.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11592629.jpg,Good Quality,GOOD,NYNY,Ensure uniform lighting across the entire eye area; Use higher resolution camera or move closer; Ensure camera is properly focused on the eye,3.462827682495117
OD_11592726.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11592726.jpg,Good Quality,GOOD,NYNY,Ensure uniform lighting across the entire eye area; Use higher resolution camera or move closer; Ensure camera is properly focused on the eye,3.288846015930176
OD_11592746.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11592746.jpg,Good Quality,GOOD,NYNY,Ensure uniform lighting across the entire eye area; Use higher resolution camera or move closer; Ensure camera is properly focused on the eye,3.491072416305542
OD_11592771.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11592771.jpg,Bad Quality,BAD,NYNN,Ensure uniform lighting across the entire eye area; Use higher resolution camera or move closer; Ensure camera is properly focused on the eye; Adjust lighting angle to minimize reflections,3.5334653854370117
OD_11592822.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11592822.jpg,Good Quality,GOOD,NYNY,Ensure uniform lighting across the entire eye area; Use higher resolution camera or move closer; Ensure camera is properly focused on the eye,3.4276821613311768
OD_11592838.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11592838.jpg,Good Quality,GOOD,NYYY,Ensure uniform lighting across the entire eye area; Use higher resolution camera or move closer,3.5781149864196777
OD_11593065.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11593065.jpg,Good Quality,GOOD,NYNY,Ensure uniform lighting across the entire eye area; Use higher resolution camera or move closer; Ensure camera is properly focused on the eye,3.4630484580993652
OD_11593068.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11593068.jpg,Good Quality,GOOD,NYNY,Use higher resolution camera or move closer; Ensure camera is properly focused on the eye,3.5191831588745117
OD_11593069.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11593069.jpg,Good Quality,GOOD,NYNY,Ensure uniform lighting across the entire eye area; Use higher resolution camera or move closer; Ensure camera is properly focused on the eye,3.503831624984741
OD_11593090.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11593090.jpg,Good Quality,GOOD,NYNY,Use higher resolution camera or move closer; Ensure camera is properly focused on the eye,3.580383539199829
OD_11593099.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11593099.jpg,Good Quality,GOOD,YYNN,Ensure uniform lighting across the entire eye area; Ensure camera is properly focused on the eye; Adjust lighting angle to minimize reflections,3.4959940910339355
OD_11593107.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11593107.jpg,Good Quality,GOOD,YYNY,Ensure uniform lighting across the entire eye area; Ensure camera is properly focused on the eye,3.6152446269989014
OD_11593110.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11593110.jpg,Good Quality,GOOD,NYNY,Use higher resolution camera or move closer; Ensure camera is properly focused on the eye,3.4462409019470215
OD_11593116.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11593116.jpg,Bad Quality,BAD,NYNN,Ensure uniform lighting across the entire eye area; Use higher resolution camera or move closer; Ensure camera is properly focused on the eye; Adjust lighting angle to minimize reflections,3.811340808868408
OD_11593117.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11593117.jpg,Good Quality,GOOD,YYNY,Ensure camera is properly focused on the eye,3.5709097385406494
OD_11593121.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11593121.jpg,Not Assessed - No Eye,BAD,,Ensure eye is visible and centered in the image,0.3990356922149658
OD_11593206.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11593206.jpg,Good Quality,GOOD,YYYY,Ensure uniform lighting across the entire eye area,3.610658645629883
OD_11593374.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11593374.jpg,Good Quality,GOOD,NYNY,Ensure uniform lighting across the entire eye area; Use higher resolution camera or move closer; Ensure camera is properly focused on the eye,3.494635581970215
OD_11593382.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11593382.jpg,Good Quality,GOOD,NYNY,Ensure uniform lighting across the entire eye area; Use higher resolution camera or move closer; Ensure camera is properly focused on the eye,3.4000275135040283
OD_11593402.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11593402.jpg,Good Quality,GOOD,NYNY,Ensure uniform lighting across the entire eye area; Use higher resolution camera or move closer; Ensure camera is properly focused on the eye,3.5667052268981934
OD_11593423.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11593423.jpg,Good Quality,GOOD,YYYY,Ensure uniform lighting across the entire eye area,3.632237672805786
OD_11593425.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11593425.jpg,Good Quality,GOOD,NYNY,Use higher resolution camera or move closer; Ensure camera is properly focused on the eye,3.710125207901001
OD_11593431.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11593431.jpg,Bad Quality,BAD,NYNN,Use higher resolution camera or move closer; Ensure camera is properly focused on the eye; Adjust lighting angle to minimize reflections,3.359192371368408
OD_11593483.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11593483.jpg,Good Quality,GOOD,NYNY,Ensure uniform lighting across the entire eye area; Use higher resolution camera or move closer; Ensure camera is properly focused on the eye,3.7034356594085693
OD_11593517.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11593517.jpg,Good Quality,GOOD,NYNY,Use higher resolution camera or move closer; Ensure camera is properly focused on the eye,3.550705909729004
OD_11593533.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11593533.jpg,Bad Quality,BAD,NNNY,Ensure uniform lighting across the entire eye area; Use higher resolution camera or move closer; Ensure entire cornea is visible in frame; Ensure camera is properly focused on the eye,3.778273105621338
OD_11593615.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11593615.jpg,Good Quality,GOOD,NYNY,Ensure uniform lighting across the entire eye area; Use higher resolution camera or move closer; Ensure camera is properly focused on the eye,3.422433376312256
OD_11593627.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11593627.jpg,Good Quality,GOOD,NYNY,Ensure uniform lighting across the entire eye area; Use higher resolution camera or move closer; Ensure camera is properly focused on the eye,3.747025966644287
OD_11593677.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11593677.jpg,Good Quality,GOOD,NYNY,Use higher resolution camera or move closer; Ensure camera is properly focused on the eye,3.449115753173828
OD_11593705.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11593705.jpg,Good Quality,GOOD,NYNY,Ensure uniform lighting across the entire eye area; Use higher resolution camera or move closer; Ensure camera is properly focused on the eye,3.814323902130127
OD_11593713.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11593713.jpg,Good Quality,GOOD,YYYY,Ensure uniform lighting across the entire eye area,3.5577552318573
OD_11593753.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11593753.jpg,Good Quality,GOOD,NYNY,Ensure uniform lighting across the entire eye area; Use higher resolution camera or move closer; Ensure camera is properly focused on the eye,3.4517099857330322
