filename,original_path,overall_quality,final_label,quality_pattern,recommendations,processing_time
OD_11592452.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11592452.jpg,Bad Quality,BAD,NNNY,Ensure uniform lighting across the entire eye area; Use higher resolution camera or move closer; Ensure entire cornea is visible in frame; Ensure camera is properly focused on the eye,3.669959306716919
OD_11592458.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11592458.jpg,Bad Quality,BAD,YYNY,Ensure uniform lighting across the entire eye area; Ensure camera is properly focused on the eye,3.5498838424682617
OD_11592498.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11592498.jpg,Bad Quality,BAD,NYNY,Ensure uniform lighting across the entire eye area; Use higher resolution camera or move closer; Ensure camera is properly focused on the eye,3.449472427368164
OD_11592540.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11592540.jpg,Bad Quality,BAD,NYNN,Ensure uniform lighting across the entire eye area; Use higher resolution camera or move closer; Ensure camera is properly focused on the eye; Adjust lighting angle to minimize reflections,3.326744318008423
OD_11592568.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11592568.jpg,Bad Quality,BAD,NYNY,Use higher resolution camera or move closer; Ensure camera is properly focused on the eye,3.314666748046875
OD_11592592.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11592592.jpg,Bad Quality,BAD,NYNY,Ensure uniform lighting across the entire eye area; Use higher resolution camera or move closer; Ensure camera is properly focused on the eye,3.487739086151123
OD_11592619.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11592619.jpg,Bad Quality,BAD,NYNY,Use higher resolution camera or move closer; Ensure camera is properly focused on the eye,3.549781322479248
OD_11592629.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11592629.jpg,Bad Quality,BAD,NYNY,Ensure uniform lighting across the entire eye area; Use higher resolution camera or move closer; Ensure camera is properly focused on the eye,3.6929337978363037
OD_11592726.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11592726.jpg,Bad Quality,BAD,NYNY,Ensure uniform lighting across the entire eye area; Use higher resolution camera or move closer; Ensure camera is properly focused on the eye,3.390294313430786
OD_11592746.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11592746.jpg,Bad Quality,BAD,NYNY,Ensure uniform lighting across the entire eye area; Use higher resolution camera or move closer; Ensure camera is properly focused on the eye,3.2447779178619385
OD_11592771.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11592771.jpg,Bad Quality,BAD,NYNN,Ensure uniform lighting across the entire eye area; Use higher resolution camera or move closer; Ensure camera is properly focused on the eye; Adjust lighting angle to minimize reflections,3.578169822692871
OD_11592822.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11592822.jpg,Bad Quality,BAD,NYNY,Ensure uniform lighting across the entire eye area; Use higher resolution camera or move closer; Ensure camera is properly focused on the eye,3.5861945152282715
OD_11592838.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11592838.jpg,Bad Quality,BAD,NYYY,Ensure uniform lighting across the entire eye area; Use higher resolution camera or move closer,3.600642204284668
OD_11593065.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11593065.jpg,Bad Quality,BAD,NYNY,Ensure uniform lighting across the entire eye area; Use higher resolution camera or move closer; Ensure camera is properly focused on the eye,3.246887683868408
OD_11593068.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11593068.jpg,Bad Quality,BAD,NYNY,Use higher resolution camera or move closer; Ensure camera is properly focused on the eye,3.3801066875457764
OD_11593069.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11593069.jpg,Bad Quality,BAD,NYNY,Ensure uniform lighting across the entire eye area; Use higher resolution camera or move closer; Ensure camera is properly focused on the eye,3.292287588119507
OD_11593090.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11593090.jpg,Bad Quality,BAD,NYNY,Use higher resolution camera or move closer; Ensure camera is properly focused on the eye,3.4040701389312744
OD_11593099.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11593099.jpg,Bad Quality,BAD,YYNN,Ensure uniform lighting across the entire eye area; Ensure camera is properly focused on the eye; Adjust lighting angle to minimize reflections,3.358278512954712
OD_11593107.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11593107.jpg,Bad Quality,BAD,YYNY,Ensure uniform lighting across the entire eye area; Ensure camera is properly focused on the eye,3.4297077655792236
OD_11593110.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11593110.jpg,Bad Quality,BAD,NYNY,Use higher resolution camera or move closer; Ensure camera is properly focused on the eye,3.230576753616333
OD_11593116.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11593116.jpg,Bad Quality,BAD,NYNN,Ensure uniform lighting across the entire eye area; Use higher resolution camera or move closer; Ensure camera is properly focused on the eye; Adjust lighting angle to minimize reflections,3.286228656768799
OD_11593117.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11593117.jpg,Bad Quality,BAD,YYNY,Ensure camera is properly focused on the eye,3.293626070022583
OD_11593121.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11593121.jpg,Not Assessed - No Eye,BAD,,Ensure eye is visible and centered in the image,0.36325764656066895
OD_11593206.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11593206.jpg,Good Quality,GOOD,YYYY,Ensure uniform lighting across the entire eye area,3.4315683841705322
OD_11593374.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11593374.jpg,Bad Quality,BAD,NYNY,Ensure uniform lighting across the entire eye area; Use higher resolution camera or move closer; Ensure camera is properly focused on the eye,3.792062520980835
OD_11593382.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11593382.jpg,Bad Quality,BAD,NYNY,Ensure uniform lighting across the entire eye area; Use higher resolution camera or move closer; Ensure camera is properly focused on the eye,3.3457441329956055
OD_11593402.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11593402.jpg,Bad Quality,BAD,NYNY,Ensure uniform lighting across the entire eye area; Use higher resolution camera or move closer; Ensure camera is properly focused on the eye,3.596153974533081
OD_11593423.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11593423.jpg,Good Quality,GOOD,YYYY,Ensure uniform lighting across the entire eye area,3.584172487258911
OD_11593425.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11593425.jpg,Bad Quality,BAD,NYNY,Use higher resolution camera or move closer; Ensure camera is properly focused on the eye,3.552229881286621
OD_11593431.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11593431.jpg,Bad Quality,BAD,NYNN,Use higher resolution camera or move closer; Ensure camera is properly focused on the eye; Adjust lighting angle to minimize reflections,3.2885494232177734
OD_11593483.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11593483.jpg,Bad Quality,BAD,NYNY,Ensure uniform lighting across the entire eye area; Use higher resolution camera or move closer; Ensure camera is properly focused on the eye,3.419064521789551
OD_11593517.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11593517.jpg,Bad Quality,BAD,NYNY,Use higher resolution camera or move closer; Ensure camera is properly focused on the eye,3.4331789016723633
OD_11593533.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11593533.jpg,Bad Quality,BAD,NNNY,Ensure uniform lighting across the entire eye area; Use higher resolution camera or move closer; Ensure entire cornea is visible in frame; Ensure camera is properly focused on the eye,3.554569721221924
OD_11593615.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11593615.jpg,Bad Quality,BAD,NYNY,Ensure uniform lighting across the entire eye area; Use higher resolution camera or move closer; Ensure camera is properly focused on the eye,3.58598256111145
OD_11593627.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11593627.jpg,Bad Quality,BAD,NYNY,Ensure uniform lighting across the entire eye area; Use higher resolution camera or move closer; Ensure camera is properly focused on the eye,3.555267810821533
OD_11593677.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11593677.jpg,Bad Quality,BAD,NYNY,Use higher resolution camera or move closer; Ensure camera is properly focused on the eye,3.368795156478882
OD_11593705.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11593705.jpg,Bad Quality,BAD,NYNY,Ensure uniform lighting across the entire eye area; Use higher resolution camera or move closer; Ensure camera is properly focused on the eye,3.531277894973755
OD_11593713.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11593713.jpg,Good Quality,GOOD,YYYY,Ensure uniform lighting across the entire eye area,3.637286424636841
OD_11593753.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11593753.jpg,Bad Quality,BAD,NYNY,Ensure uniform lighting across the entire eye area; Use higher resolution camera or move closer; Ensure camera is properly focused on the eye,3.7419650554656982
