filename,original_path,overall_quality,final_label,quality_pattern,recommendations,processing_time
OD_11592822.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11592822.jpg,Bad Quality,BAD,NYNY,Ensure uniform lighting across the entire eye area; Use higher resolution camera or move closer; Ensure camera is properly focused on the eye,3.836151361465454
OD_11592838.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11592838.jpg,Good Quality,GOOD,NYYY,Ensure uniform lighting across the entire eye area; Use higher resolution camera or move closer,3.2403838634490967
OD_11593065.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11593065.jpg,Bad Quality,BAD,NYNY,Ensure uniform lighting across the entire eye area; Use higher resolution camera or move closer; Ensure camera is properly focused on the eye,3.4952552318573
OD_11593068.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11593068.jpg,Bad Quality,BAD,NYNY,Use higher resolution camera or move closer; Ensure camera is properly focused on the eye,3.5590076446533203
OD_11593069.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11593069.jpg,Bad Quality,BAD,NYNY,Ensure uniform lighting across the entire eye area; Use higher resolution camera or move closer; Ensure camera is properly focused on the eye,3.704010486602783
OD_11593090.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11593090.jpg,Bad Quality,BAD,NYNY,Use higher resolution camera or move closer; Ensure camera is properly focused on the eye,3.295023202896118
OD_11593099.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11593099.jpg,Bad Quality,BAD,YYNN,Ensure uniform lighting across the entire eye area; Ensure camera is properly focused on the eye; Adjust lighting angle to minimize reflections,3.6758038997650146
OD_11593107.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11593107.jpg,Bad Quality,BAD,YYNY,Ensure uniform lighting across the entire eye area; Ensure camera is properly focused on the eye,3.44598650932312
OD_11593110.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11593110.jpg,Bad Quality,BAD,NYNY,Use higher resolution camera or move closer; Ensure camera is properly focused on the eye,3.400085687637329
OD_11593116.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11593116.jpg,Bad Quality,BAD,NYNN,Ensure uniform lighting across the entire eye area; Use higher resolution camera or move closer; Ensure camera is properly focused on the eye; Adjust lighting angle to minimize reflections,3.7074263095855713
OD_11593117.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11593117.jpg,Bad Quality,BAD,YYNY,Ensure camera is properly focused on the eye,3.5387191772460938
OD_11593121.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11593121.jpg,Not Assessed - No Eye,BAD,,Ensure eye is visible and centered in the image,0.3984043598175049
OD_11593206.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11593206.jpg,Good Quality,GOOD,YYYY,Ensure uniform lighting across the entire eye area,3.4371554851531982
OD_11593374.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11593374.jpg,Bad Quality,BAD,NYNY,Ensure uniform lighting across the entire eye area; Use higher resolution camera or move closer; Ensure camera is properly focused on the eye,3.4817092418670654
OD_11593382.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11593382.jpg,Bad Quality,BAD,NYNY,Ensure uniform lighting across the entire eye area; Use higher resolution camera or move closer; Ensure camera is properly focused on the eye,3.3741471767425537
OD_11593402.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11593402.jpg,Bad Quality,BAD,NYNY,Ensure uniform lighting across the entire eye area; Use higher resolution camera or move closer; Ensure camera is properly focused on the eye,3.565481185913086
OD_11593423.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11593423.jpg,Good Quality,GOOD,YYYY,Ensure uniform lighting across the entire eye area,3.4747772216796875
OD_11593425.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11593425.jpg,Bad Quality,BAD,NYNY,Use higher resolution camera or move closer; Ensure camera is properly focused on the eye,3.600098133087158
OD_11593431.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11593431.jpg,Bad Quality,BAD,NYNN,Use higher resolution camera or move closer; Ensure camera is properly focused on the eye; Adjust lighting angle to minimize reflections,3.661627769470215
OD_11593483.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11593483.jpg,Bad Quality,BAD,NYNY,Ensure uniform lighting across the entire eye area; Use higher resolution camera or move closer; Ensure camera is properly focused on the eye,3.6093549728393555
OD_11593517.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11593517.jpg,Bad Quality,BAD,NYNY,Use higher resolution camera or move closer; Ensure camera is properly focused on the eye,3.214491844177246
OD_11593533.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11593533.jpg,Bad Quality,BAD,NNNY,Ensure uniform lighting across the entire eye area; Use higher resolution camera or move closer; Ensure entire cornea is visible in frame; Ensure camera is properly focused on the eye,3.4363646507263184
OD_11593615.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11593615.jpg,Bad Quality,BAD,NYNY,Ensure uniform lighting across the entire eye area; Use higher resolution camera or move closer; Ensure camera is properly focused on the eye,3.3928089141845703
OD_11593627.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11593627.jpg,Bad Quality,BAD,NYNY,Ensure uniform lighting across the entire eye area; Use higher resolution camera or move closer; Ensure camera is properly focused on the eye,3.6974680423736572
OD_11593677.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11593677.jpg,Bad Quality,BAD,NYNY,Use higher resolution camera or move closer; Ensure camera is properly focused on the eye,3.535137176513672
OD_11593705.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11593705.jpg,Bad Quality,BAD,NYNY,Ensure uniform lighting across the entire eye area; Use higher resolution camera or move closer; Ensure camera is properly focused on the eye,3.5107645988464355
OD_11593713.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11593713.jpg,Good Quality,GOOD,YYYY,Ensure uniform lighting across the entire eye area,3.232485294342041
OD_11593753.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11593753.jpg,Bad Quality,BAD,NYNY,Ensure uniform lighting across the entire eye area; Use higher resolution camera or move closer; Ensure camera is properly focused on the eye,3.385685682296753
