filename,original_path,overall_quality,final_label,quality_pattern,recommendations,processing_time
OD_11592498.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11592498.jpg,Not Assessed - Bad Lighting,BAD,,Ensure uniform lighting across the entire eye area,0.6636555194854736
OD_11592540.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11592540.jpg,Not Assessed - Bad Lighting,BAD,,Ensure uniform lighting across the entire eye area,0.6983933448791504
OD_11592568.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11592568.jpg,Bad Quality,BAD,NPNP,Use higher resolution camera or move closer; Ensure entire cornea is visible in frame; Ensure camera is properly focused on the eye; Adjust lighting angle to minimize reflections,3.857309341430664
OD_11592592.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11592592.jpg,Not Assessed - Bad Lighting,BAD,,Ensure uniform lighting across the entire eye area,0.6430444717407227
OD_11592619.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11592619.jpg,Bad Quality,BAD,NYNY,Use higher resolution camera or move closer; Ensure camera is properly focused on the eye,4.015654563903809
OD_11592629.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11592629.jpg,Not Assessed - Bad Lighting,BAD,,Ensure uniform lighting across the entire eye area,0.7510762214660645
OD_11592726.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11592726.jpg,Not Assessed - Bad Lighting,BAD,,Ensure uniform lighting across the entire eye area,0.6864347457885742
OD_11592746.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11592746.jpg,Not Assessed - Bad Lighting,BAD,,Ensure uniform lighting across the entire eye area,0.7009799480438232
OD_11592771.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11592771.jpg,Not Assessed - Bad Lighting,BAD,,Ensure uniform lighting across the entire eye area,0.7690012454986572
OD_11592822.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11592822.jpg,Not Assessed - Bad Lighting,BAD,,Ensure uniform lighting across the entire eye area,0.7014453411102295
OD_11592838.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11592838.jpg,Not Assessed - Bad Lighting,BAD,,Ensure uniform lighting across the entire eye area,0.696427583694458
OD_11593065.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11593065.jpg,Not Assessed - Bad Lighting,BAD,,Ensure uniform lighting across the entire eye area,0.6780576705932617
OD_11593068.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11593068.jpg,Bad Quality,BAD,NYNP,Use higher resolution camera or move closer; Ensure camera is properly focused on the eye; Adjust lighting angle to minimize reflections,3.8512794971466064
OD_11593069.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11593069.jpg,Not Assessed - Bad Lighting,BAD,,Ensure uniform lighting across the entire eye area,0.71579909324646
OD_11593090.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11593090.jpg,Bad Quality,BAD,NPNY,Use higher resolution camera or move closer; Ensure entire cornea is visible in frame; Ensure camera is properly focused on the eye,3.9795093536376953
OD_11593099.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11593099.jpg,Not Assessed - Bad Lighting,BAD,,Ensure uniform lighting across the entire eye area,0.6653158664703369
OD_11593107.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11593107.jpg,Not Assessed - Bad Lighting,BAD,,Ensure uniform lighting across the entire eye area,0.6657674312591553
OD_11593110.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11593110.jpg,Bad Quality,BAD,NYNY,Use higher resolution camera or move closer; Ensure camera is properly focused on the eye,4.206444978713989
OD_11593116.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11593116.jpg,Not Assessed - Bad Lighting,BAD,,Ensure uniform lighting across the entire eye area,0.6914703845977783
OD_11593117.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11593117.jpg,Bad Quality,BAD,PYNY,Use higher resolution camera or move closer; Ensure camera is properly focused on the eye,3.860753297805786
OD_11593121.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11593121.jpg,Not Assessed - No Eye,BAD,,Ensure eye is visible and centered in the image,0.4079723358154297
OD_11593206.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11593206.jpg,Not Assessed - Bad Lighting,BAD,,Ensure uniform lighting across the entire eye area,0.6910736560821533
OD_11593374.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11593374.jpg,Not Assessed - Bad Lighting,BAD,,Ensure uniform lighting across the entire eye area,0.6271317005157471
OD_11593382.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11593382.jpg,Not Assessed - Bad Lighting,BAD,,Ensure uniform lighting across the entire eye area,0.6175339221954346
OD_11593402.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11593402.jpg,Not Assessed - Bad Lighting,BAD,,Ensure uniform lighting across the entire eye area,0.6620161533355713
OD_11593423.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11593423.jpg,Not Assessed - Bad Lighting,BAD,,Ensure uniform lighting across the entire eye area,0.7573714256286621
OD_11593425.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11593425.jpg,Bad Quality,BAD,NYNP,Use higher resolution camera or move closer; Ensure camera is properly focused on the eye; Adjust lighting angle to minimize reflections,3.7624988555908203
OD_11593431.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11593431.jpg,Bad Quality,BAD,NYNN,Use higher resolution camera or move closer; Ensure camera is properly focused on the eye; Adjust lighting angle to minimize reflections,3.6889119148254395
OD_11593483.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11593483.jpg,Not Assessed - Bad Lighting,BAD,,Ensure uniform lighting across the entire eye area,0.684767484664917
OD_11593517.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11593517.jpg,Bad Quality,BAD,NYNP,Use higher resolution camera or move closer; Ensure camera is properly focused on the eye; Adjust lighting angle to minimize reflections,4.187307119369507
OD_11593533.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11593533.jpg,Not Assessed - Bad Lighting,BAD,,Ensure uniform lighting across the entire eye area,0.6423988342285156
OD_11593615.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11593615.jpg,Not Assessed - Bad Lighting,BAD,,Ensure uniform lighting across the entire eye area,0.6662404537200928
OD_11593627.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11593627.jpg,Not Assessed - Bad Lighting,BAD,,Ensure uniform lighting across the entire eye area,0.7081191539764404
OD_11593677.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11593677.jpg,Bad Quality,BAD,NPNP,Use higher resolution camera or move closer; Ensure entire cornea is visible in frame; Ensure camera is properly focused on the eye; Adjust lighting angle to minimize reflections,4.084730625152588
OD_11593705.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11593705.jpg,Not Assessed - Bad Lighting,BAD,,Ensure uniform lighting across the entire eye area,0.7170133590698242
OD_11593713.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11593713.jpg,Not Assessed - Bad Lighting,BAD,,Ensure uniform lighting across the entire eye area,0.6686015129089355
OD_11593753.jpg,C:\Users\shivam.prajapati\Desktop\tele_crop_images\OD_11593753.jpg,Not Assessed - Bad Lighting,BAD,,Ensure uniform lighting across the entire eye area,0.5890374183654785
